text,label
 I`m waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me),neutral
Trying to get out to enjoy the weather & train a little... Some minor beer tasting activity took place yesterday with  etc,positive
"Great at first but now it's getting on my nerves. I tried to create a routine for each day of the week. Today is Monday, and for some reason, my Monday routine shows up for tomorrow, Wednesday, Thursday and Friday. I've had daily routines show up on other days over the past week as well. There seems to be a setting where I can change this, but that doesn't seem to do the trick. It shouldn't be this hard to have one daily routine for each day of the week. Uninstalled.",negative
" Yeeeeah...I am so much better off, I think!",positive
"BEWARE the trial period is a scam I've been using the free version for a while and decided to try the premium for 7 days per the trial ad. After 5 days I realized it didn't quite organize my information how I best work so I wrote to cancel. They informed me that I must have accidentally signed up for a non trial and by their strict Terms cannot refund me. So I wrote back nicely that my intention was to try it per the Ad, but they said it's not possible. Really?",negative
"Had a great experience when I was using it thru browser but when i installed it on my phone, it wouldnt record all my progress and tasks on my phone application. Even with the same account. Please work it out, I would love to keep using thru my phone.",neutral
Up earlier because of a stupid orthadontist appointment,negative
Classy and useful. It tied in with my calander with ease. I like the look and I like seeing it in my screen. It really is a simple way to see what you have going for the day quickly.,positive
"Maybe it works for some people, but this was absolutely the worst 'to do list' app I have tried! Every time I opened it, therr was a 'feature' blocking my use. The ultimate problem was finding no task delete function.",negative
In this exact moment i have decided that in some point in my life.. i am going to adopt a child,positive
Where`s my Happiness?,neutral
made a new youtube background in photoshop!  http://bit.ly/AWwzn thanks to ,positive
Just found out I`ll be a Food Engineer in a future life. Cool. *iPhone app called Afterlife,positive
Screw it I`m going shopping. I`ll be back by like 3 anyway and then I`ll do hard core revision,neutral
 its almost your birthday!!,neutral
 it`s the best day ever. it`s my birthday,positive
Home now!!! LOL but leaving again on monday for flo rida!!!,neutral
Had a fun late night talk with   Good night world.,positive
" LOL good to know the time in LA, it`s a 9h time difference ...  good morning to ya",positive
 you are lame  go make me breakfast!!,negative
 make up your mind,neutral
:  She`s going to beamer for the rest of high school. i`m so sad. there will be no more prn journal.,negative
"I wish I could buy blink 182 presale tickets, but I totally don`t have the money right now. Guess I have to wait for general admission...",neutral
 aww... my mom will appreciate it   Much the same to your familias! When do you leave for tour?,positive
twittascope is NOT rocking my socks - go away already!!,neutral
 looks like you need a local marketing person. I`m booked for 2 gigs in Vegas that day,neutral
i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!,positive
" Even more so bc I drove their asses to Chandler, which is why I am just now getting home, an hour and a half later. LOL",neutral
Excellent!,positive
 HA ha - how much?  Thanks for starting to follow me.,positive
" thanks for the follow, your family photo is beautiful  happy mother`s day to your wife!",positive
got a new prom dress,neutral
"Too many crashes over the past few months, especially in the widget",neutral
Add seamless integration for office 365 accounts..,neutral
How to get a $40 trumpet book - get caught in the rain with an $80 trumpet book ... oh dear  NY,negative
"Had to come in, was baking out there and have slight headache now",negative
to start **** or leave **** alone...tough decision,negative
Speedbumps suck when u gotta piss!!,negative
 Is it true there won`t be any Fantastic 4 sequels?  I wished they introduced a Franklin Richards character... will they?,positive
"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out",neutral
 lolol...i was trying to do that this morning but sadly i couldnt,negative
"Especially hard to get out of bed with myself this morn Cuz I`m hot  , Now running late stuck in front of the mirror checking Myself Out",negative
My knee is killing me,negative
doneeee wheeee hahaaaaaaaa so tired and sleepy  peter u suck not coming to my bday!,negative
"It doesnt work for what I was looking for - something to track my habits, not judge them. I dont want to focus on if I ""succeeded"" that day, I just want to have an idea of where I am in numbers.",neutral
Apparently I`m not meant to take dance lessons here,neutral
 I`m watching some of your videos in YouTube. You`re funny David.  Oh and TALENTED of course!,positive
" Haha. If you like him, then you should go",positive
okay really really bored. i watched a michael jackson concert from 1992. he`s awesome  and his short films r coolio too (:,neutral
Facebook Group: World Leaders  http://www.theatlantic.com/a/facebookhumor.mhtml,neutral
" 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",neutral
  ?,neutral
"This is a simple app, that gives me the capability of creating a to-do list, set event on my calendar and take notes...",positive
and before i crash Grilled Chicken breast w/ reefried beans  Gnite Twitties,neutral
"I have a crush on this guy at my job, name is tyler and his eyes are blue and very mesmerizing and he is too cool. Nite",positive
 not quite as much...hmmm products in US that are not in Canada?? Idk  Do you have covergirl?,neutral
12 more days until CA!! i get to see my paniniii,neutral
" - Yeah I know they are **** annoying with that... But it,s such good promo... I lost some contacts for business in there",positive
