text,label
haha wow there`s a song called `hit me on twitter` lmao. okay g`night,2
OH NO! MY FAN BROKE  NOOOOOOOOOOOO! great now i have to swelter in the heat. i like heat-ish but it hot! my laptop warm as well.,0
This is my dream calendar app! It works perfectly with my Google calendar while also offering list making capabilities as well as meal planning! As a mom and business owner it gives me everything I need in a digital calendar!,2
Can't get account created. Tried linking facebook and straight account creation... will not let me progress past sign in page.,0
i`m off to see a movie ('17 again'),1
Searching my home for a few things to cook them for dinner this evening. It`s mothers day so guess who im eating with,1
App is working great EXCEPT I cannot see my tasks in my calendar. I'll change it to 5 stars after this synching capability is added,1
I like this app. I only used it for 5 mins and there are no adverts that ruin your experience. I hope that the developers will continue working on it so that the app will be improved. I would consider paying for the premium features too if the app is good enough.,2
"waiting for aaron to get into town, and then leave him for work. booo",0
lol that`s great  For you.,2
one more final,1
this app need to be more compeleted .,1
"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http://bit.ly/WnMSc",2
"I`ve never been to Prague, but if i had the money, it`ll be in the 10 first cities I visit",2
man i still haven`t seen that movie...too bad i`m at work,0
Sob! I can`t believe I`m ending my work week at the chapter about what Augusten Burrough`s father did to Ernie the guinea pig!,0
"Been there, done that!!  Ew!!",0
Bought it.  Now I have to wait 2-3 weeks.   Boo.,1
....what? i just copyed some other chicks reply and wrote it as my own,1
Intuitive and easy to pick up,2
Bom apetite,1
yo yo yo! i like ice cream,2
[Somewhere - Within Temptation] returned to mysefl. Keep working hard till June,0
listing to music while putting the finishing touches on my mothers day present and the cool part is it didn`t cost my a thing,2
Good morning everybody !!,2
@_TWEE haha thanks to you that`s my new word for the week! ****,2
It's ok. The free version does the same thing your calender does on  your phone.,0
I think i need some new friends,1
Me too   haha I did but have no credit,1
_Rankin  I know! a whole different meat pie back then,1
"You guys bought Wunderlist and I changed to TODO. Why are killing a great app, like Wunderlist, and replacing it with an unacceptable alternative?!?! You have fallen short. I cannot invite anyone to share lists. I have been very patient while you fix the invitation aspect but after months I am looking for a replacement to Wunderlist, which I understand you will kill in April, as well as TODO.",0
This is a great app. I love gardening and this app also explained me about different plants and also has a timer👏,2
I used to use Todoist for years but after switching to Windows for my computer I realised how onesided their platform is. Ticktick is a great all rounder with all features available on all platforms and that makes it worth the subscription and 5 stars for me.,2
I have a belly ache...,0
The app has been really good these past few months but suddenly everytime I start the timer the app stops responding. I don't want to uninstall the app in fear of losing everything I've done on the app but the app hasn't been co-operating and I might just be forced to use another app.,0
that`s not good to hear!  i hope everything is fine..i will keep you & your family in prayer! I LOVE YOU ISABELA URIBE,1
Highly recommend: http://tinyurl.com/HowDavidBeatsGoliath by Malcolm Gladwell,2
head hurt,0
Good to know I`m not alone in my confusion,2
unfortunately I`m not drunk enough lol and have no money to get drunk  I have had alot though as u can imagine haha,0
I am totally knackered and back in the meeting,0
jen! we havent talked in like 3 days!,0
just watch evan longoria,1
I found out this morning too.,1
is helping  making a twitter account,2
Love that song! Happy Monday,2
u ever have a friend that u just wonder why are we friends? i know what you get from me but i`m questioning what i`m getting from u.,1
YOU SHOULD TOUR!! *lol* I live all the way out in Tennessee! :-P jk. How would you do that?,1
Drains a heck lot of battery,0
That`s better than Missy 8 telling me I should be on The Biggest Loser,2
ur Mom just called. Guess NOT. C U @ 5,1
"Wow. Had a 30 second ad that gave me the uninstall this app command. I used to like the 1st but eventually moved to the 2nd but after that atrocious ad, I uninstalled and used google calendar which the widget is not as nice but works great.",0
nai nai baby. haha i didn`t know that you have twitter but oh well,1
no I wish. Just a van that comes round. We missed him,0
That`s very funny.  Cute kids.,2
Is back in sunny 95 degree weather though,1
wish u could rub my head too,2
Easy to use and easy to keep organized!,2
supp?,1
Summer Glau to appear in Dollhouse next year http://tinyurl.com/mnrezc... I still can`t believe they won`t renew TSCC,0
- Try this one,1
yea it is.  thanks for the link.,2
I`m so stupid! It`s Star Wars Day!!! May the 4th be with you!!!,1
is going to work an amazing charity event for big brothers big sisters. i don`t mind working if its for a good cause,2
talking on the phone with someone I`ve missed a lottt.,0
DH is just about finished making his giant Trio candy bar. Thank the heavens. His work mates are in for a treat tomorrow!,2
Of all the planner apps I've used this has been the best one. I really love the widget. A few extras I wish I had but for the free version not bad. The biggest thing that bugs me is the force use of military time in the widget,2
"Actually, I think I`ll be more upset if I lost my data for Cake Mania 3. I was pretty far into the game",1
chillin` with Kealie.,1
"we dont have the points yet, was talkedabout it though - first ticket I get in my whole driving career up to date, not bad",1
that would be awesome  lol,2
"In Whin Park on the swings, victory is all mine right now",2
Is there a cvs equivalent to 'git status'?,1
I'm itchy and miserable!,0
to my pretty lady  HAPPY MOTHER`S DAY!!! She`s the mother of my future son-in-laws,2
"Oh and thank alllll of you who put me in ur Follow Friday!!  to all of my new followers I usually do it, but today...I`m just too tired!",0
"there were attempts to somehow extend inner classes, which would be close to #closure, can`t find the ref ATM",1
being far too vigorous with pruning and regretting the removal of too many cucumber flowers off cucumber plant.,0
oh kimmy really?  I give you one week from when you get home to hangout with me. I better get to see you. <3,2
"That was my entire week!! I didn`t get to design once while at my GRAPHIC DESIGN job, only at home doing freelance. Sad.",0
hand hurts,0
"Hey, you!! ;) Call me this week!! Gotta go hang out ... could use the de-stress!!",1
"The interface is incredible! It's the perfect organizational app I've always been looking for. This is all overshadowed for me however by the fact that it is automatically attached to your email with no way to remove it. I would use this app daily if it would just exist in it's own bubble without needing to grab onto 3+ emails. Minor complaint but it really turned me off from the app, and if I had known this I would not have used it in the first place.",0
and  great seein you guys today!!! you look so happy  love it!! lets hang out soon!! love yall!,2
it drained my energy,0
Blogging-- http://13tolife.us/ Mentioning links to contests where you might just win a free book or two!,1
"It's working really good so far, I've been looking for something like this for so long. Thank you.",2
"Bills ,",1
Nice! What r ur plans for 2day? Oh n Happy Mothers Day if u happen 2 b a mother,2
CAKE is sold out at terminal 5,1
where is the rain please come out,1
wtf kinda best friend am I? I *still* haven`t met the hubby. That depresses me,0
"Can't import data from Wunderlist?? That's the whole reason you made everyone download this app. If you can't fix this most basic function, why should I use your app?",0
man i cant go on sunday cause im helping out all day at the piano recital. this sucks,0
